Customer ID,Dummy_Customer_id,Gender_Converted,Age,Age_Bucket_Converted,Married_converted,Number of Dependents,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Tenure_bucket_converted,Offer_Converted,Phone_Service Converted,Avg Monthly Long Distance Charges,Multiple_lines_woe,Internet Service Converted,Internet_type_converted,Avg Monthly GB Download,Online_Security_Woe,Online_Backup_woe,Device_Protection_Plan,Premium Tech Support,Streaming_Tv_woe,Streaming_movie_woe,Streaming_music_woe,Unlimited_Data_Converted,Contract_Converted,PaperLess_Biling_woe,Payment_method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Target
5150-LJNSR,3643,0.02,27,0.19,0.39,3,92782,33.738543,-117.785046,3,31,0.23,0.2,-0.01,36.49,0.08,-0.26,-0.64,59,0.75,-0.61,0.22,-0.7,-0.17,-0.34,-0.35,-0.2,1.1,0.62,-0.35,98.05,3082.1,0,0,1131.19,4213.29,0
5151-HQRDG,3644,0.02,57,0.13,0.39,0,95667,38.733714,-120.795213,6,37,0.23,-0.03,-0.01,27.41,0.08,-0.26,0.46,10,0.75,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,-0.48,55.05,2030.75,0,0,1014.17,3044.92,0
5153-LXKDT,3645,0.02,51,0.13,0.39,3,94506,37.791481,-121.903253,1,68,1.63,-0.03,-0.01,18.47,0.08,-0.26,-0.64,75,0.75,0.27,0.22,-0.7,-0.17,-0.17,-0.14,-0.2,2.6,-0.34,-0.35,110.2,7467.5,0,0,1255.96,8723.46,0
5153-RTHKF,3646,-0.02,26,0.19,-0.31,0,92264,33.745746,-116.514215,0,34,0.23,-0.03,-0.01,23.54,0.08,-0.26,-0.64,76,-0.69,-0.61,-0.58,-0.7,-0.17,-0.34,-0.35,-0.3,-0.9,0.62,-0.35,85.35,2896.6,0,0,800.36,3696.96,0
5154-VEKBL,3647,-0.02,30,0.19,-0.31,0,93205,35.523991,-118.400432,0,9,-0.78,-1.14,0.08,,0.08,-0.26,0.05,48,0.75,-0.61,0.22,0.7,-0.17,-0.17,-0.14,-0.2,-0.9,0.62,-0.48,58.5,539.85,0,0,0,539.85,1
5155-AZQPB,3648,-0.02,33,0.19,0.39,1,92114,32.707892,-117.05512,6,28,0.23,0.2,-0.01,41.41,0.08,-0.26,0.46,30,-0.69,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,0.62,0.76,49.9,1410.25,0,0,1159.48,2569.73,0
5156-UMKOW,3649,-0.02,44,0.13,-0.31,3,93452,35.746484,-121.223355,0,3,-0.78,-0.03,0.08,,0.08,-0.26,0.46,53,-0.69,0.27,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,0.62,-0.48,29.65,90.05,0,0,0,90.05,0
5158-RIVOP,3650,-0.02,32,0.19,0.39,1,95537,40.726949,-124.217378,3,11,-0.78,-0.01,-0.01,2.52,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,2.6,0.62,0.76,20.9,202.3,0,0,27.72,230.02,0
5159-YFPKQ,3651,-0.02,37,0.19,-0.31,0,92551,33.88274,-117.224878,0,2,-0.78,-1.14,-0.01,24.31,0.08,-0.26,-0.64,16,-0.69,-0.61,0.22,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,-0.35,75.8,160.75,0,0,48.62,209.37,1
5160-UXJED,3652,0.02,27,0.19,-0.31,0,92101,32.72523,-117.171346,0,17,-0.78,-0.03,-0.01,13.02,0.08,-0.26,0.05,73,-0.69,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,1.1,0.62,0.76,44.6,681.4,0,0,221.34,902.74,0
5161-UBZXI,3653,0.02,38,0.19,0.39,2,94507,37.855717,-121.994813,1,69,1.63,-0.03,-0.01,42.9,0.08,-0.26,-0.64,24,0.75,0.27,-0.58,0.7,-0.17,-0.17,-0.14,-0.2,2.6,-0.34,0.76,106.35,7261.75,0,0,2960.1,10221.85,0
5161-XEUVX,3654,0.02,23,0.19,0.39,0,90262,33.923573,-118.200669,8,37,0.23,0.2,-0.01,13.13,0.08,-0.26,-0.64,58,-0.69,-0.61,0.22,0.7,-0.17,-0.34,-0.35,-0.2,2.6,0.62,0.76,94.3,3460.95,0,0,485.81,3946.76,0
5167-GBFRE,3655,0.02,73,-0.4,-0.31,0,94602,37.803883,-122.208417,0,4,-0.78,-1.14,0.08,,0.08,-0.26,0.46,19,-0.69,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,-0.35,25.2,102.5,0,0,0,102.5,1
5167-ZFFMM,3656,0.02,64,-0.4,-0.31,0,92122,32.85723,-117.209774,0,1,-0.78,-1.14,-0.01,8.56,0.08,-0.26,-0.64,24,-0.69,0.27,-0.58,-0.7,-0.33,-0.17,-0.14,-0.2,-0.9,-0.34,0.76,90.85,90.85,0,0,8.56,99.41,1
5168-MQQCA,3657,-0.02,50,0.13,0.39,0,92399,34.04597,-117.011825,2,72,1.63,1.61,-0.01,38.44,0.08,-0.26,-0.64,16,-0.69,0.27,0.22,0.7,-0.17,-0.17,-0.14,-0.2,1.1,-0.34,-0.35,108.5,8003.8,0,0,2767.68,10771.48,0
5168-MSWXT,3658,0.02,26,0.19,0.39,3,92332,34.9436,-115.287901,4,8,-0.78,-0.03,-0.01,22.14,0.08,-0.26,-0.64,82,-0.69,-0.61,0.22,-0.7,-0.17,-0.17,-0.14,-0.2,-0.9,-0.34,-0.35,94.75,759.55,0,0,177.12,936.67,0
5170-PTRKA,3659,-0.02,19,0.19,0.39,0,94027,37.454924,-122.203168,1,49,0.67,-0.03,0.08,,0.08,-0.26,0.05,82,0.75,-0.61,-0.58,0.7,-0.33,-0.34,-0.35,-0.2,1.1,-0.34,0.76,35.8,1782,0,0,0,1782,0
5171-EPLKN,3660,0.02,27,0.19,-0.31,0,91739,34.133809,-117.523724,0,27,0.23,-0.03,-0.01,47.65,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,2.6,0.62,0.76,19.85,470,0,0,1286.55,1756.55,0
5172-MIGPM,3661,0.02,22,0.19,-0.31,0,92865,33.828779,-117.848299,0,4,-0.78,-0.03,-0.01,13.31,0.08,-0.26,0.05,59,-0.69,-0.61,-0.58,0.7,-0.33,-0.17,-0.14,-0.2,-0.9,0.62,0.76,65.55,237.2,0,0,53.24,290.44,0
5172-RKOCB,3662,0.02,28,0.19,0.39,0,95587,39.955587,-123.681175,0,72,1.63,-0.03,-0.01,21.26,0.08,-0.26,-0.64,53,0.75,0.27,-0.58,0.7,-0.17,-0.17,-0.14,-0.2,2.6,-0.34,0.76,108.95,7875,0,0,1530.72,9405.72,0
5173-WXOQV,3663,0.02,38,0.19,0.39,0,93620,37.045728,-120.630682,2,2,-0.78,-1.14,-0.01,4.41,0.08,-0.26,0.46,26,-0.69,0.27,-0.58,0.7,-0.33,-0.17,-0.14,-0.3,-0.9,-0.34,0.76,64.2,143.65,0,30,8.82,182.47,0
5173-ZXXXL,3664,0.02,47,0.13,-0.31,0,92869,33.792791,-117.789749,0,2,-0.78,-0.03,-0.01,31.45,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,1.1,0.62,0.76,19.95,47.7,0,0,62.9,110.6,0
5174-ITUMV,3665,0.02,37,0.19,0.39,2,92583,33.796568,-116.924723,0,67,1.63,1.61,-0.01,38.98,0.08,-0.26,-0.64,16,-0.69,0.27,0.22,-0.7,-0.17,-0.17,-0.14,-0.2,1.1,-0.34,-0.35,105.4,6989.45,0,0,2611.66,9601.11,0
5174-RNGBH,3666,-0.02,27,0.19,-0.31,0,95953,39.258746,-121.77697,0,9,-0.78,-0.03,-0.01,24.81,0.08,-0.26,0.05,69,-0.69,0.27,-0.58,0.7,-0.17,-0.34,-0.35,-0.3,-0.9,0.62,-0.48,66.25,620.55,0,10,223.29,853.84,1
5175-AOBHI,3667,-0.02,48,0.13,-0.31,0,95951,39.732767,-122.042298,0,4,-0.78,-0.03,-0.01,15.07,0.08,-0.26,0.05,16,-0.69,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,-0.48,46,193.6,0,0,60.28,253.88,1
5175-WLYXL,3668,0.02,56,0.13,-0.31,0,92028,33.362575,-117.299644,0,22,0.23,-0.01,-0.01,30.35,0.08,-0.26,-0.64,10,-0.69,0.27,-0.58,-0.7,-0.33,-0.34,-0.35,-0.3,-0.9,-0.34,0.76,78.85,1600.25,0,50,667.7,2317.95,0
5176-LDKUH,3669,-0.02,64,-0.4,-0.31,0,94114,37.758085,-122.434801,0,48,0.67,-0.03,-0.01,41.26,0.08,-0.26,-0.64,23,-0.69,0.27,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,1.1,0.62,-0.35,75.15,3772.65,0,0,1980.48,5753.13,0
5176-LMJXE,3670,-0.02,34,0.19,-0.31,0,92114,32.707892,-117.05512,0,47,0.67,-0.03,-0.01,44.69,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,2.6,-0.34,0.76,20.55,945.7,0,0,2100.43,3046.13,0
5176-OLSKT,3671,-0.02,49,0.13,0.39,0,95683,38.470423,-121.114897,5,66,1.63,1.61,-0.01,44.4,0.08,-0.26,0.46,11,0.75,0.27,0.22,-0.7,-0.33,-0.34,-0.35,-0.3,2.6,0.62,-0.35,66.9,4370.25,0,70,2930.4,7370.65,0
5177-RVZNU,3672,-0.02,28,0.19,-0.31,3,96002,40.527834,-122.318749,0,37,0.23,-0.03,-0.01,10.23,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,1.1,0.62,-0.35,20.3,755.4,0,0,378.51,1133.91,0
5178-LMXOP,3673,0.02,71,-0.4,0.39,0,90248,33.876482,-118.284077,1,1,-0.78,-0.03,-0.01,4.89,0.08,-0.26,-0.64,11,-0.69,-0.61,-0.58,-0.7,-0.17,-0.17,-0.35,-0.2,-0.9,-0.34,-0.35,95.1,95.1,0,0,4.89,99.99,1
5180-UCIIQ,3674,0.02,80,-0.77,0.39,2,95458,39.141934,-122.770679,5,22,0.23,-0.03,0.08,,0.08,-0.26,0.05,18,0.75,-0.61,-0.58,-0.7,-0.33,-0.17,-0.35,-0.2,-0.9,0.62,-0.48,40.05,880.2,0,0,0,880.2,1
5181-OABFK,3675,-0.02,59,0.13,0.39,3,95672,38.724322,-120.991237,7,56,0.67,-0.03,-0.01,18.99,0.08,-0.26,0.05,53,0.75,0.27,0.22,-0.7,-0.33,-0.34,-0.35,-0.2,2.6,-0.34,0.76,61.3,3346.8,0,0,1063.44,4410.24,0
5183-KLYEM,3676,-0.02,30,0.19,-0.31,0,94530,37.924838,-122.289145,0,72,1.63,1.61,-0.01,35.24,0.08,-0.26,-0.64,42,0.75,0.27,0.22,0.7,-0.17,-0.17,-0.14,-0.2,2.6,-0.34,0.76,112.75,8192.6,0,0,2537.28,10729.88,0
5183-SNMJQ,3677,0.02,32,0.19,-0.31,0,93225,34.827662,-118.999073,0,10,-0.78,-0.01,-0.01,45.69,0.08,-0.26,-0.64,11,-0.69,-0.61,-0.58,0.7,-0.17,-0.17,-0.14,-0.2,-0.9,-0.34,0.76,95.1,865.1,43.25,0,456.9,1278.75,0
5186-EJEGL,3678,0.02,24,0.19,-0.31,0,92026,33.21846,-117.116916,0,9,-0.78,-0.03,-0.01,34.43,0.08,-0.26,0.46,51,0.75,-0.61,0.22,0.7,-0.17,-0.34,-0.14,-0.2,-0.9,-0.34,0.76,69.5,653.25,0,0,309.87,963.12,0
5186-PEIZU,3679,-0.02,31,0.19,-0.31,0,94124,37.731505,-122.384532,0,35,0.23,-0.03,-0.01,37.81,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,-0.9,0.62,-0.35,19.25,617.65,0,0,1323.35,1941,0
5186-SAMNZ,3680,0.02,75,-0.4,-0.31,0,93933,36.689582,-121.758398,0,1,-0.78,-0.03,-0.01,41.2,0.08,-0.26,-0.64,15,-0.69,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.3,-0.9,-0.34,-0.35,69.5,69.5,0,80,41.2,190.7,1
5188-HGMLP,3681,0.02,73,-0.4,0.39,0,95461,38.787446,-122.58675,10,54,0.67,-0.03,-0.01,35.16,0.08,-0.26,-0.64,5,-0.69,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,0.62,-0.35,74,3919.15,0,0,1898.64,5817.79,0
5192-EBGOV,3682,-0.02,68,-0.4,-0.31,0,92823,33.924143,-117.79387,0,1,-0.78,-0.03,-0.01,45.81,0.08,-0.26,-0.64,21,-0.69,-0.61,-0.58,-0.7,-0.17,-0.34,-0.35,-0.2,-0.9,-0.34,-0.35,85.7,85.7,0,0,45.81,131.51,1
5193-QLVZB,3683,0.02,52,0.13,-0.31,0,96009,41.083464,-121.107929,0,63,1.63,0.95,-0.01,48.75,0.08,-0.26,-0.64,21,-0.69,0.27,0.22,-0.7,-0.17,-0.17,-0.14,-0.2,2.6,-0.34,-0.35,104.75,6536.5,0,0,3071.25,9607.75,0
5195-KPUNQ,3684,-0.02,72,-0.4,-0.31,0,96051,40.883853,-122.418258,0,53,0.67,0.95,-0.01,34.58,0.08,-0.26,-0.64,28,0.75,0.27,-0.58,0.7,-0.33,-0.17,-0.14,-0.2,1.1,-0.34,0.76,96.75,5206.55,0,0,1832.74,7039.29,0
5196-SGOAK,3685,-0.02,39,0.19,-0.31,0,93518,35.358953,-118.527064,0,1,-0.78,-1.14,-0.01,9.05,0.08,-0.26,-0.64,21,-0.69,0.27,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,-0.35,75.7,75.7,0,0,9.05,84.75,1
5196-WPYOW,3686,0.02,43,0.13,0.39,2,93446,35.634222,-120.728341,1,67,1.63,-0.03,-0.01,6.53,0.08,-0.26,0.05,19,0.75,0.27,-0.58,0.7,-0.33,-0.34,-0.35,-0.2,1.1,0.62,0.76,60.05,3994.05,0,0,437.51,4431.56,0
5197-LQXXH,3687,-0.02,56,0.13,0.39,0,95983,40.053684,-120.743116,9,71,1.63,-0.03,-0.01,13.41,0.08,-0.26,0.46,18,-0.69,0.27,0.22,0.7,-0.17,-0.17,-0.14,-0.2,2.6,-0.34,0.76,83.3,5894.5,37.44,0,952.11,6809.17,0
5197-PYEPU,3688,-0.02,21,0.19,0.39,3,93523,34.966777,-117.961179,5,42,0.67,0.95,-0.01,6.37,0.08,-0.26,-0.64,69,0.75,0.27,-0.58,-0.7,-0.17,-0.34,-0.35,-0.3,1.1,-0.34,0.76,94.45,3923.8,0,140,267.54,4331.34,0
5197-YPYBZ,3689,-0.02,39,0.19,0.39,2,92677,33.529047,-117.701175,4,12,-0.78,-0.03,-0.01,39.59,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,2.6,0.62,0.76,25.25,274.7,0,0,475.08,749.78,0
5198-EFNBM,3690,0.02,66,-0.4,0.39,0,93631,36.478239,-119.52137,10,57,0.67,-0.03,-0.01,46.62,0.08,-0.26,-0.64,4,-0.69,0.27,0.22,-0.7,-0.17,-0.34,-0.35,-0.2,1.1,-0.34,-0.35,90.65,5199.8,0,0,2657.34,7857.14,0
5198-HQAEN,3691,0.02,50,0.13,0.39,3,94538,37.505768,-121.962472,5,35,0.23,0.2,-0.01,1.53,0.08,-0.26,-0.64,57,-0.69,0.27,-0.58,0.7,-0.17,-0.34,-0.35,-0.2,1.1,-0.34,-0.35,89.7,3165.6,0,0,53.55,3219.15,0
5199-FPUSP,3692,0.02,64,-0.4,-0.31,2,95627,38.834469,-122.127193,0,33,0.23,-0.03,0.08,,0.08,-0.26,0.05,12,0.75,-0.61,-0.58,0.7,-0.33,-0.34,-0.35,-0.2,1.1,0.62,0.76,34.05,1113.95,0,0,0,1113.95,0
5201-CBWYG,3693,0.02,60,-0.4,0.39,1,92275,33.28156,-115.955541,1,62,1.63,-0.03,-0.01,16.48,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,1.1,0.62,-0.35,24.8,1476.25,0,0,1021.76,2498.01,0
5201-FRKKS,3694,0.02,53,0.13,-0.31,0,91306,34.209532,-118.577563,0,25,0.23,0.2,-0.01,17.3,0.08,-0.26,-0.64,26,0.75,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,0.62,-0.35,74.3,1952.25,40.54,0,432.5,2344.21,0
5201-USSQZ,3695,-0.02,56,0.13,0.39,0,95462,38.471049,-123.015549,1,26,0.23,-0.03,-0.01,42.26,0.08,-0.26,-0.64,2,-0.69,-0.61,-0.58,0.7,-0.33,-0.17,-0.14,-0.2,-0.9,0.62,0.76,85.9,2196.45,0,0,1098.76,3295.21,0
5202-IVJNU,3696,-0.02,56,0.13,-0.31,2,94525,38.049292,-122.228415,0,39,0.23,-0.03,0.08,,0.08,-0.26,0.46,24,-0.69,-0.61,0.22,-0.7,-0.33,-0.34,-0.35,-0.3,-0.9,0.62,0.76,30.1,1131.3,0,150,0,1281.3,1
5203-XEHAX,3697,-0.02,55,0.13,-0.31,0,96058,41.769709,-121.92063,0,34,0.23,-0.03,-0.01,45.56,0.08,-0.26,0.46,7,0.75,0.27,-0.58,-0.7,-0.33,-0.17,-0.14,-0.2,1.1,0.62,-0.35,64.35,2053.05,46.39,0,1549.04,3555.7,0
5204-HMGYF,3698,-0.02,32,0.19,0.39,2,91214,34.239636,-118.245259,4,49,0.67,-0.03,-0.01,33.07,0.08,-0.26,0.46,23,0.75,0.27,0.22,0.7,-0.17,-0.17,-0.14,-0.2,1.1,-0.34,0.76,87.2,4345,0,0,1620.43,5965.43,0
5204-QZXPU,3699,0.02,50,0.13,-0.31,0,91205,34.13658,-118.245839,0,19,-0.78,-0.03,0.08,,0.08,-0.26,0.46,21,-0.69,-0.61,0.22,-0.7,-0.17,-0.34,-0.35,-0.2,-0.9,-0.34,-0.35,39.65,733.35,0,0,0,733.35,1
5206-HPJKM,3700,0.02,64,-0.4,-0.31,0,91354,34.457005,-118.573726,0,17,-0.78,-0.03,-0.01,33.68,0.08,-0.26,0.46,14,0.75,0.27,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,0.76,55.5,934.15,0,0,572.56,1506.71,0
5206-XZZQI,3701,0.02,56,0.13,-0.31,0,92867,33.81859,-117.821288,0,53,0.67,0.95,-0.01,49.21,0.08,-0.26,-0.64,29,-0.69,0.27,-0.58,0.7,-0.33,-0.34,-0.35,-0.3,-0.9,-0.34,0.76,80.6,4348.1,39.45,90,2608.13,7006.78,0
5207-PLSTK,3702,0.02,32,0.19,0.39,2,90631,33.940619,-117.9513,10,1,-0.78,-0.03,-0.01,26.26,0.08,-0.26,0.46,22,0.75,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,0.76,48.75,48.75,0,0,26.26,75.01,0
5208-FVQKB,3703,0.02,41,0.13,0.39,0,93634,37.290606,-119.216328,7,70,1.63,1.61,-0.01,24.93,0.08,-0.26,0.46,15,0.75,0.27,-0.58,0.7,-0.33,-0.17,-0.14,-0.2,2.6,0.62,0.76,67.95,4664.15,0,0,1745.1,6409.25,0
5208-HFSBT,3704,-0.02,47,0.13,-0.31,0,95925,39.461768,-121.195825,0,2,-0.78,-1.14,-0.01,42.55,0.08,-0.26,0.46,30,-0.69,0.27,-0.58,0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,0.76,55.05,102.75,0,0,85.1,187.85,1
5213-TWWJU,3705,0.02,26,0.19,-0.31,0,94804,37.921034,-122.341798,0,28,0.23,-0.03,-0.01,45.24,0.08,-0.26,-0.64,59,-0.69,-0.61,0.22,0.7,-0.33,-0.17,-0.14,-0.2,-0.9,0.62,-0.35,91,2626.15,0,0,1266.72,3892.87,0
5214-CHIWJ,3706,0.02,44,0.13,-0.31,0,93728,36.757345,-119.818274,0,27,0.23,-0.03,-0.01,21.66,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,1.1,0.62,0.76,20.3,595.05,0,0,584.82,1179.87,0
5214-NLTIT,3707,0.02,22,0.19,0.39,1,93624,36.397745,-120.119911,1,72,1.63,1.61,-0.01,23.7,0.08,-0.26,-0.64,59,-0.69,-0.61,0.22,-0.7,-0.33,-0.17,-0.14,-0.3,2.6,-0.34,0.76,90.8,6511.8,0,60,1706.4,8278.2,0
5215-LNLDJ,3708,-0.02,20,0.19,0.39,2,95045,36.810568,-121.503022,3,7,-0.78,-0.03,0.08,,0.08,-0.26,0.46,76,-0.69,-0.61,-0.58,-0.7,-0.33,-0.34,-0.14,-0.2,-0.9,-0.34,-0.35,-7,149.05,0,0,0,149.05,0
5216-WASFJ,3709,-0.02,68,-0.4,0.39,0,95925,39.461768,-121.195825,4,31,0.23,0.2,-0.01,5.3,0.08,-0.26,-0.64,3,-0.69,-0.61,-0.58,-0.7,-0.33,-0.17,-0.14,-0.2,2.6,-0.34,-0.35,84.85,2633.4,0,0,164.3,2797.7,0
5219-YIPTK,3710,-0.02,46,0.13,0.39,0,95570,41.162295,-124.027381,1,33,0.23,-0.03,-0.01,11.32,0.08,-0.26,-0.64,12,-0.69,0.27,0.22,-0.7,-0.17,-0.17,-0.14,-0.2,-0.9,-0.34,-0.35,104.4,3409.6,0,0,373.56,3783.16,1
5220-AGAAX,3711,0.02,60,-0.4,0.39,1,95460,39.305545,-123.743697,8,68,1.63,1.61,-0.01,2.71,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,2.6,-0.34,-0.35,24,1664.3,0,0,184.28,1848.58,0
5222-IMUKT,3712,0.02,40,0.13,-0.31,0,95325,37.479926,-120.230424,0,32,0.23,-0.03,-0.01,47.3,0.08,-0.26,-0.64,24,-0.69,-0.61,-0.58,-0.7,-0.17,-0.17,-0.14,-0.2,-0.9,0.62,-0.35,91.05,2871.5,0,0,1513.6,4385.1,0
5222-JCXZT,3713,0.02,31,0.19,-0.31,0,95864,38.585826,-121.376263,0,4,-0.78,-0.03,-0.01,20.16,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,-0.9,0.62,-0.48,19,78.9,0,0,80.64,159.54,0
5223-UZAVK,3714,0.02,51,0.13,-0.31,0,95686,38.157794,-121.520223,0,64,1.63,0.95,-0.01,9.95,0.08,-0.26,-0.64,2,0.75,0.27,-0.58,-0.7,-0.17,-0.17,-0.14,-0.2,1.1,-0.34,0.76,100.3,6603.8,0,0,636.8,7240.6,0
5226-NOZFC,3715,0.02,48,0.13,-0.31,0,95358,37.612612,-121.108568,0,26,0.23,-0.03,-0.01,40.35,0.08,-0.26,-0.64,13,-0.69,0.27,-0.58,-0.7,-0.17,-0.34,-0.35,-0.2,-0.9,-0.34,-0.35,85.75,2146.5,0,0,1049.1,3195.6,0
5227-JSCFE,3716,0.02,74,-0.4,0.39,0,95066,37.070177,-122.010077,9,71,1.63,1.61,0.08,,0.08,-0.26,0.46,19,0.75,0.27,0.22,0.7,-0.33,-0.34,-0.35,-0.2,2.6,0.62,0.76,46.35,3353.4,18.64,0,0,3334.76,0
5228-EXCET,3717,0.02,40,0.13,-0.31,0,92126,32.886925,-117.152162,0,13,-0.78,-0.03,-0.01,12.54,0.08,-0.26,-0.64,20,-0.69,-0.61,-0.58,-0.7,-0.33,-0.17,-0.14,-0.2,-0.9,-0.34,-0.35,80.85,1008.7,0,0,163.02,1171.72,1
5229-DTFYB,3718,-0.02,64,-0.4,-0.31,0,92111,32.805518,-117.169052,0,41,0.67,-0.03,-0.01,10.26,0.08,-0.26,-0.64,2,-0.69,0.27,-0.58,0.7,-0.17,-0.17,-0.14,-0.2,2.6,-0.34,-0.35,98.8,3959.15,27.09,0,420.66,4352.72,0
5229-PRWKT,3719,0.02,47,0.13,-0.31,0,93437,34.757477,-120.550507,0,8,-0.78,-1.14,-0.01,24.76,0.08,-0.26,-0.64,2,-0.69,-0.61,-0.58,-0.7,-0.33,-0.17,-0.14,-0.2,-0.9,-0.34,-0.35,86.55,649.65,0,0,198.08,847.73,1
5231-FIQPA,3720,-0.02,53,0.13,-0.31,0,90211,34.063947,-118.383001,0,41,0.67,-0.03,-0.01,2.32,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,2.6,-0.34,0.76,19.85,810.45,0,0,95.12,905.57,0
5232-NXPAY,3721,-0.02,33,0.19,-0.31,0,95324,37.394536,-120.890747,0,47,0.67,0.95,-0.01,3.47,0.08,-0.26,0.46,12,-0.69,-0.61,0.22,0.7,-0.17,-0.17,-0.14,-0.2,2.6,0.62,0.76,74.45,3510.3,0,0,163.09,3673.39,0
5233-AOZUF,3722,-0.02,62,-0.4,0.39,0,92262,33.839989,-116.659215,3,29,0.23,-0.03,-0.01,5.39,0.08,-0.26,-0.64,17,-0.69,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,-0.35,74.95,2149.05,0,0,156.31,2305.36,0
5233-GEEAX,3723,0.02,65,-0.4,-0.31,0,96052,40.704293,-122.803899,0,8,-0.78,-1.14,0.08,,0.08,-0.26,0.46,4,-0.69,-0.61,0.22,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,-0.35,29.4,221.9,0,0,0,221.9,1
5236-PERKL,3724,-0.02,38,0.19,-0.31,0,93553,34.445239,-117.894868,0,57,0.67,-0.03,-0.01,48.86,0.08,-0.26,-0.64,6,0.75,0.27,0.22,-0.7,-0.17,-0.17,-0.14,-0.2,2.6,-0.34,-0.35,112.95,6465,0,0,2785.02,9250.02,1
5236-XMZJY,3725,-0.02,27,0.19,-0.31,0,90031,34.085807,-118.206617,0,42,0.67,0.95,-0.01,22.08,0.08,-0.26,0.05,26,0.75,0.27,0.22,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,0.62,-0.35,59.65,2536.55,0,0,927.36,3463.91,0
5240-CAOYT,3726,-0.02,30,0.19,-0.31,0,93022,34.404544,-119.302118,0,57,0.67,-0.03,-0.01,28.27,0.08,-0.26,-0.64,41,0.75,0.27,-0.58,0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,-0.35,87.55,4884.85,1.83,0,1611.39,6494.41,0
5240-IJOQT,3727,0.02,69,-0.4,-0.31,0,95949,39.099204,-121.137962,0,1,-0.78,-0.03,-0.01,11.34,0.08,-0.26,-0.64,20,-0.69,-0.61,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,-0.35,74.7,74.7,0,0,11.34,86.04,1
5242-UOWHD,3728,0.02,24,0.19,0.39,2,92802,33.807864,-117.923782,3,45,0.67,0.95,-0.01,39.03,0.08,1.51,1.51,,1.51,1.51,1.51,1.5,1.51,1.51,1.51,1.5,2.6,0.62,0.76,20.35,929.2,0,0,1756.35,2685.55,0
5243-SAOTC,3729,0.02,36,0.19,-0.31,0,92003,33.290907,-117.202895,0,54,0.67,0.95,-0.01,7.64,0.08,-0.26,-0.64,3,-0.69,0.27,-0.58,-0.7,-0.33,-0.34,-0.35,-0.2,-0.9,-0.34,-0.35,79.85,4308.25,0,0,412.56,4720.81,0
5244-IRFIH,3730,0.02,72,-0.4,0.39,0,92129,32.961064,-117.134917,1,33,0.23,-0.03,-0.01,27.78,0.08,-0.26,-0.64,8,-0.69,-0.61,-0.58,-0.7,-0.17,-0.17,-0.35,-0.2,-0.9,-0.34,-0.35,94.5,3105.55,0,0,916.74,4022.29,1
